z_minScore,z_maxScore,z_cluster,b_pubid,b_sourceid,id,b_matchgrp,b_xgrp,normalized_first_name,normalized_last_name,member_id,date_of_birth,normalized_street,normalized_city,normalized_state,addpostal_code,addcountry,cleansed_email,standardized_phone
0.999999999996107,0.999999999996107,45,MKT,1416366,10092,137,,saul,rave,649-29-3863,1986-04-19,1500 N 13TH ST,READING,PENNSYLVANIA,19604,US,saul@rave.com,(484) 375-7261
,,155,CRM,1359465,10120,34,,leif,defiguero,994-52-8898,1992-02-23,4097 W RAMSEY ST,BANNING,CALIFORNIA,62220,US,leif@defiguero.com,(951) 849-6891
0.999999999996107,0.999999999996107,109,CRM,1363457,10040,36,,zay,hendel,970-12-1028,1979-08-01,2332 E DIVISION ST,SPRINGFIELD,MISSOURI,,US,isaiah@hendel.com,(417) 864-1286
,,202,CRM,1439594,10189,145,,kathie,kum,850-66-9932,1980-11-05,220 S BRDWAY,ROCHESTER,MINNESOTA,55904,US,kathie@kum.com,(507) 288-4102
,,162,CRM,1369203,10129,45,,lynn,willer,283-53-2401,1983-06-16,343 SANSOME AVE,SAN FRANCISCO,CALIFORNIA,94104,US,lynn@willer.com,(415) 981-1865
,,78,CRM,1383060,10013,9,,mary-ann,markes,,1993-11-18,1200 SUMMER ST,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
0.999999999996107,0.999999999996107,143,CRM,1469708,10087,127,,antonia,mattos,528-58-9553,1973-07-01,3109 MAIN AVE,MELBOURNE,FLORIDA,32901,US,toni.mattos@tonimattos.com,(321) 727-6512
,,187,CRM,1392285,10163,99,,quinton,svec,900-15-6539,1987-09-28,160 BELMONT AVE,GARFIELD,NEW JERSEY,07026,US,quinton@svec.com,(973) 772-6233
0.999999999996107,0.9999999999991047,22,CRM,1399446,10049,69,,sara,johnson,237-24-5099,1994-02-28,90 MITCHELL BLVD #201,SAN RAFAEL,CALIFORNIA,94903,US,saraj@yahoo.com,(415) 472-3289
,,53,MKT,1352605,10191,151,,cassie,sandrowicz,764-58-3930,1984-01-19,HOWELLS RD,MIDDLETOWN,NEW YORK,10640,US,carrie@sandrowicz.com,(845) 344-5941
,,199,CRM,1438610,10186,142,,nettie,winland,564-28-5397,1977-10-14,222 N 3RD ST,YAKIMA,WASHINGTON,98901,US,natalie@winland.com,(509) 575-7812
,,144,CRM,1369708,10088,127,,toni,mattos,,1973-01-07,6703 SHADOW CREEK TRAIL,MELBOURNE,FLORIDA,32940,US,toni.mattos@tonimattos.com,(321) 727-6512
0.9767058046496768,0.9767058046496768,74,MKT,1398717,10242,222,,justina,ubaldo,300-23-3433,1985-01-30,320 W FRONT ST,MEDIA,PENNSYLVANIA,19063,US,justina@ubaldo.com,(610) 565-9373
,,58,MKT,1356989,10196,157,,lino,sultaire,287-23-4924,1986-07-20,1400 N WOODWARD AVE #-200,BLOOMFIELD HILLS,MICHIGAN,46304,US,lino@sultaire.com,(248) 647-7623
,,71,MKT,1396727,10239,219,,dustin,hysmith,871-12-2634,1976-09-06,6371 BURNT POPLAR RD,GREENSBORO,NORTH CAROLINA,27409,US,dustin@hysmith.com,(336) 852-6077
,,212,MKT,1373598,10209,177,,bryon,ubaldo,978-35-2165,1994-08-09,411 SW 24TH AVE,SAN ANTONIO,TEXAS,78207,US,bryon@ubaldo.com,(210) 436-9996
,,21,CRM,1375249,10046,61,,marquis,barayuga,,1985-01-30,2 ALLéE FLORIAN,TASSIN-LA-DEMI-LUNE,RHôNE,69160,France,marquis@barayuga.com,04 78 79 83 84
,,105,CRM,1355739,10115,28,,weldon,odegard,311-61-2771,1985-08-07,6822 ACADEMY PKWY W,ALBUQUERQUE,NEW MEXICO,67106,US,weldon@odegard.com,(505) 345-1780
,,181,CRM,1390591,10157,91,,lyle,hilgeman,981-39-4921,1991-03-26,115 N 20TH ST,TAMPA,FLORIDA,33605,US,lyle@hilgeman.com,(813) 248-1861
0.0,0.9999999848973561,107,CRM,1395755,10067,95,,kenneth,robaina,,1972-04-04,1456 91ST AVE NE #12,MINNEAPOLIS,MINNESOTA,,US,ken.robaina@gmail.com,(763) 780-4712
,,220,MKT,1378817,10217,188,,patty,mitchen,326-87-8407,1980-04-19,220 PARK AVE S,SAINT CLOUD,MINNESOTA,56301,US,martha@mitchen.com,(320) 251-3787
,,116,CRM,1380327,10051,70,,emilie,svec,,1991-09-04,2222 W GRANDVIEW BLVD,ERIE,PENNSYLVANIA,16506,US,emilie@svec.com,(814) 833-6073
,,167,CRM,1372351,10134,55,,dan,runions,148-94-3957,1996-12-28,44 SCHOOL AVE,BOSTON,MASSACHUSETTS,02108,US,daniel@runions.com,(617) 367-6047
0.0,1.0,2,CRM,1373064,10012,9,,mary-ann,markes,218-33-0348,1993-11-18,1200 SUMMER ST #-103,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
,,179,CRM,1384577,10150,79,,roy,averhart,516-19-2273,1973-02-17,101 S SAN MATEO DR,SAN MATEO,CALIFORNIA,94401,US,roy@averhart.com,(650) 342-2438
0.999999999996107,0.999999999996107,17,CRM,1436978,10045,51,,deshawn,peters,217-80-1993,1982-09-18,125 NE 1ST AVE,OCALA,FLORIDA,34470,US,d@pedrogo.com,(217) 243-7667
,,20,CRM,1409489,10174,53,,carroll,spark,325-59-6053,1992-02-08,500 S RANDALL ST,RHOME,TEXAS,76078,US,carroll@spark.com,636-2216
1.0,1.0,9,MKT,1376987,10033,24,,vernice,southwood,948-20-5524,1987-10-22,8 COMMERCIAL AVE,MEDFORD,NEW YORK,11763,US,vernice@southwood.com,(631) 698-8293
,,214,MKT,1374829,10211,180,,prince,anadio,148-32-1674,1988-07-18,100 BOXART AVE,ROCHESTER,NEW YORK,14612,US,prince@anadio.com,(585) 663-6442
,,211,MKT,1373514,10208,176,,aida,neundorfer,225-60-6605,1994-05-01,1200 MAIN AVE,KANSAS CITY,MISSOURI,64105,US,aida@neundorfer.com,374-9387
,,145,CRM,1419748,10089,127,,toni,mattos,,,6703 SHADOW CREEK TRAIL,MELBOURNE,FLORIDA,32940,US,toni.mattos@tonimattos.com,(321) 727-6512
0.9999922620080517,0.9999922620080517,8,MKT,1395419,10031,18,,federico,popp,631-46-6958,1984-05-10,419 N CASCADE AVE,COLORADO SPRINGS,COLORADO,80903,US,federico@popp.com,(719) 635-5347
,,146,MKT,1425005,10090,127,,toni,mattos,,,6703 SHADOW CREEK TRAIL,MELBOURNE,FLORIDA,32940,US,toni.mattos@tonimattos.com,(321) 727-6512
0.0,0.9999995670285584,7,CRM,1333590,10026,14,,john,edelman,,1976-09-03,591 REDWOOD HWY #-1200,MILL VALLEY,CALIFORNIA,94941,US,john@jedelman.com,(415) 381-9176
,,41,CRM,1399550,10167,110,,dixie,jackowiak,776-66-7217,1983-12-16,18017 ROSELAND RD,CLEVELAND,OHIO,44112,US,dixie@jackowiak.com,(216) 531-6191
,,13,CRM,1352415,10112,22,,tuan,corbett,920-47-5281,1992-11-09,16 MAPLE ST,MECHANIC FALLS,MAINE,04258,US,tuan@corbett.com,(207) 345-7845
0.0,0.9999999848973561,107,CRM,1394755,10064,95,,ken,robaina,,1972-04-03,1455 91ST AVE NE,MINNEAPOLIS,MINNESOTA,,US,ken@robaina.com,(763) 780-4712
0.9999999877632737,0.999999999996107,35,MKT,1379005,10073,108,,mark,waters,585-39-8288,1980-06-15,2308 BATES AVE,CONCORD,CALIFORNIA,94520,US,mark@markwaters.com,(925) 682-6249
,,111,MKT,1368178,10043,37,,nola,girvan,811-45-2100,1980-04-10,1620 PAONIA AVE,COLORADO SPRINGS,COLORADO,80915,US,nola@girvan.com,(719) 574-6245
,,39,CRM,1397271,10165,106,,harlan,semrad,364-77-3494,1973-08-29,459 RIVER RD,BAY CITY,MICHIGAN,48708,US,harlan@semrad.com,(989) 893-3319
