z_minScore,z_maxScore,z_cluster,b_pubid,b_sourceid,id,b_matchgrp,b_xgrp,normalized_first_name,normalized_last_name,member_id,date_of_birth,normalized_street,normalized_city,normalized_state,addpostal_code,addcountry,cleansed_email,standardized_phone
0.9037187313698821,0.9037187313698821,229,MKT,1439755,10535,1256,,izzy,raftery,49,1958-10-31,04 NORTHFIELD JUNCTION,TAKANOSU,,989-0222,JP,irafteryu@mapquest.com,
,,152,CRM,1421940,10438,1151,,prince,schettler,745-88-7704,1981-03-28,412 FRONT ST,BEAUFORT,NORTH CAROLINA,28516,US,prince@schettler.com,728-0135
,,178,MKT,1380884,10473,1098,,mares,r,976-31-1498,1983-05-09,220090 S 7TH ST,MINNEAPOLIS,MINNESOTA,55402,US,reinaldo@mares.com,(612) 336-4873
0.0,0.9999998583076705,11,CRM,1372351,10390,1137,,dan,runions,148-94-3957,1996-12-28,44 SCHOOL AVE,BOSTON,MASSACHUSETTS,02108,US,daniel@runions.com,(617) 367-6047
0.0,0.9999998979000654,4,MKT,1375542,10466,1087,,cheri,defiguero,759-96-3334,1973-02-16,2844 FRESNO AVE,FRESNO,CALIFORNIA,93721,US,cheri@defiguero.com,(559) 486-5603
0.9869220933620177,0.9869220933620177,6,MKT,1445948,10592,1289,,minnnie,snoxall,47,1991-09-27,5 CORSCOT POINT,KYJOV,,,CZ,msnoxall16@cafepress.com,
0.0,0.9999812188081043,29,MKT,1445925,10578,1275,,jaime,mcdavitt,47,1993-07-07,62 LONGVIEW RD,NANKUN,,,CN,jmcdavittj@huffingtonpost.com,
0.0,0.9999999999109704,9,CRM,1445955,10568,1065,,georgy,gilpillan,61,1979-07-09,5 RAMSEY PL,NOVOALTAYSK,,,RU,ggilpillan1d@histats.com,
,,210,CRM,1435977,10508,1102,,lita,durdy,66,1947-05-13,5370 DARWIN CIRCLE,KONGKESHU,,,CN,ldurdy14@phpbb.com,
0.0,0.9999974299544108,11,MKT,1442305,10538,1259,,daune,ansty,9,1941-05-11,85816 WESTPORT TERRACE,SIDOMULYO,,,ID,danstys@amazon.com,
,,54,CRM,1380327,10291,1080,,emilie,svec,,1991-09-04,2222 W GRANDVIEW BLVD,ERIE,PENNSYLVANIA,16506,US,emilie@svec.com,(814) 833-6073
0.0,0.9271708333239363,70,CRM,1419748,10320,1004,,toni,mattos,,,6703 SHADOW CREEK TRAIL,MELBOURNE,FLORIDA,32940,US,toni.mattos@tonimattos.com,(321) 727-6512
,,48,MKT,1367021,10344,1076,,nelly,graniela,767-71-2121,1991-03-09,925 L AVE,SACRAMENTO,CALIFORNIA,95814,US,e@graniela.com,91644288
0.5052266078885562,0.5052266078885562,177,MKT,1445913,10573,1270,,demetria,whittenbury,58,1967-01-19,9 TOMSCOT PKWY,SOUTOCICO,,2420-577,PT,dwhittenbury7@so-net.ne.jp,
0.999999999996107,0.999999999996107,333,MKT,1399642,10333,1206,,emily,michaels,743-71-5476,1983-05-09,108 W RANDOLPH AVE,ENID,OKLAHOMA,73701,US,michaels@gouker.com,(580) 233-9834
0.9331305109014321,0.9331305109014321,5,MKT,1382655,10477,1111,,latonya,odegard,657-70-5429,1991-03-09,4499 RUFFIN RD,SAN DIEGO,CALIFORNIA,92123,US,latonya@odegard.com,(858) 277-6570
1.0,1.0,80,MKT,1398995,10334,1096,,henry,masters,200-40-6182,1978-12-04,7220 WOODLAND DR,INDIANAPOLIS,INDIANA,46278,US,harry@icloudnet.com,(317) 290-2614
0.0,0.6088360938495365,8,CRM,1439192,10515,963,,archibold,boxe,9,1991-02-08,1 2ND ST,BERLIN,BERLIN,12307,DE,aboxe18@jugem.jp,
0.0,0.999991613381946,70,MKT,1445934,10581,1278,,tannie,dank,96,1946-11-24,9 NORTHRIDGE DR,QUIVILLA,,,PE,tdanks@google.com.hk,
,,183,MKT,1385863,10478,1114,,mario,averhart,584-43-4193,1986-01-05,111 LYON ST NW,GRAND RAPIDS,MICHIGAN,49503,US,mario@averhart.com,752-3959
0.8721704046367798,0.9999999877632737,258,CRM,1422971,10311,1037,,mark,waters,585-39-8288,1980-06-15,2308 BATES AVE,CONCORD,CALIFORNIA,94520,US,markwaters@gmail.com,682-6249
0.0,0.999999999996107,4,CRM,1386237,10298,1025,,callie,aldaba,212-33-8685,1972-04-03,2151 RIVER PLAZA DR STE 105,SACRAMENTO,CALIFORNIA,95833,US,callie@aldaba.com,(916) 567-4449
,,151,CRM,1412528,10437,1048,,migdalia,tukuafa,745-90-8900,1979-07-19,215 E HAWAII AVE,NAMPA,IDAHO,83686,US,migdalia@tukuafa.com,465-9237
0.0,0.5727104443182798,3,CRM,1445924,10554,1174,,farlegh,kerrich,25,1947-02-10,94 EASTWOOD PASS,KRASNOYE SELO,,,RU,fkerrichi@webs.com,
,,165,MKT,1358864,10457,1188,,evan,cacace,645-43-8653,1971-12-12,1400 OLD COUNTRY RD,WESTBURY,NEW YORK,11560,US,evan@cacace.com,(516) 997-9354
0.999999999996107,0.999999999996107,81,MKT,1383232,10328,1112,,anthony,roberts,771-88-9632,1952-09-07,1555 S GREENWOOD AVE,MONTEBELLO,CALIFORNIA,90640,US,anthonyroberts@gmail.com,(323) 887-4889
,,262,MKT,1445936,10583,1280,,farleigh,braley,21,1961-06-01,71868 HIGH CROSSING CROSSING,CIHAUR,,,ID,fbraleyu@netlog.com,
0.999891161847257,0.999891161847257,294,CRM,1426631,10370,998,,liza,assante,559-56-8906,1981-12-03,8589 DARROW RD,TWINSBURG,OHIO,44087,US,liza@assante.com,425-7382
,,26,CRM,1359465,10376,1002,,leif,defiguero,994-52-8898,1992-02-23,4097 W RAMSEY ST,BANNING,CALIFORNIA,62220,US,leif@defiguero.com,(951) 849-6891
,,317,CRM,1405405,10315,1042,,lynda,bamfield,795-22-3150,1981-10-18,2094 WHITE PLAINS RD,BRONX,NEW YORK,10462,US,lynda@bamfield.com,(347) 430-2736
0.0,0.9999255783812084,8,CRM,1442009,10521,1167,,aggie,cuell,21,1948-05-25,381 ROXBURY AVE,CHARATA,,3730,AR,acuell12@storify.com,
,,166,MKT,1362223,10458,1072,,opal,gupta,860-24-4343,1975-11-14,27 WASHINGTON,WESTBOROUGH,MASSACHUSETTS,01561,US,opal@roecker.com,(508) 870-0435
,,328,MKT,1387232,10330,1112,,anthony,roberts,391-29-7374,1986-03-14,1555 S GREENWOOD AVE,MONTEBELLO,CALIFORNIA,90640,US,tonyrobertsjr@gmail.com,(323) 887-4889
,,25,CRM,1358759,10375,1001,,colton,rave,674-15-6146,1973-01-19,1644 N HONORE ST,CHICAGO,ILLINOIS,80822,US,colton@rave.com,(773) 486-5500
,,34,CRM,1438610,10446,1054,,nettie,winland,564-28-5397,1977-10-14,222 N 3RD ST,YAKIMA,WASHINGTON,98901,US,natalie@winland.com,(509) 575-7812
0.0,0.999999999996107,8,CRM,1469708,10320,1004,,antonia,mattos,528-58-9553,1973-07-01,3109 MAIN AVE,MELBOURNE,FLORIDA,32901,US,toni.mattos@tonimattos.com,(321) 727-6512
0.0,0.9934504850662208,7,CRM,1381860,10404,970,,roy,semrad,122-52-8422,1969-07-16,6555 CARNEGIE AVE,CLEVELAND,OHIO,44103,US,roy@semrad.com,(216) 361-9627
0.999891161847257,0.999891161847257,294,CRM,1355424,10370,998,,liza,assante,559-56-8906,1981-12-03,8589 DARROW RD,TWINSBURG,OHIO,44067,US,liza@assante.com,(330) 425-7382
0.0,0.9999999999999991,9,MKT,1444527,10543,1264,,gian,mohring,91,1988-02-10,59 SUTHERLAND RD,SONGYUAN,,,CN,gmohringp@discovery.com,
,,31,CRM,1397271,10422,1035,,harlan,semrad,364-77-3494,1973-08-29,459 RIVER RD,BAY CITY,MICHIGAN,48708,US,harlan@semrad.com,(989) 893-3319
0.0,0.9866206311571067,11,CRM,1438474,10445,1053,,dianne,kytle,128-67-1571,1981-09-07,3501 W LAKE RD,ABILENE,TEXAS,79601,US,dianne@kytle.com,(325) 672-6016
0.0,0.8938426569097834,70,MKT,1439942,10536,1257,,timoteo,papworth,85,1938-03-21,71868 HIGH CROSSING CROSSING,BERLIN,BERLIN,13599,DE,tpapworth4@constantcontact.com,
0.0,0.999999023378685,43,MKT,1351755,10450,1185,,billie,pedro,234-53-2478,1973-01-31,845 E 73RD AVE,DENVER,COLORADO,60226,US,billie@pedro.com,(303) 288-4159
,,88,MKT,1408222,10355,1226,,eldon,lolli,526-86-2004,1997-09-27,8350 E MCDONALD DR,SCOTTSDALE,ARIZONA,85250,US,eldon@lolli.com,443-6788
,,107,CRM,1366369,10379,1130,,lisa,hilgeman,443-76-2679,1977-08-11,600 GRANT ST #-42,PITTSBURGH,PENNSYLVANIA,,US,elisa@hilgeman.com,(412) 566-1804
0.999999999996107,0.999999999996107,23,CRM,1363457,10281,1003,,zay,hendel,970-12-1028,1979-08-01,2332 E DIVISION ST,SPRINGFIELD,MISSOURI,,US,isaiah@hendel.com,(417) 864-1286
,,184,MKT,1386889,10479,1115,,porfirio,creecy,546-64-7959,1976-05-24,1440 POPLAR AVE,MEMPHIS,TENNESSEE,38104,US,porfirio@creecy.com,(901) 272-9572
0.0,1.0,29,MKT,1321830,10264,985,,jass,ellerbusch,585-96-9870,1991-12-11,73 S HAMILTON AVE,DOYLESTOWN,PENNSYLVANIA,18901,US,jass@ellerbusch.com,(215) 348-5078
0.0,1.0,29,CRM,1320830,10264,985,,jass,ellerbusch,585-96-9870,1991-12-11,73 S HAMILTON AVE,DOYLESTOWN,PENNSYLVANIA,18901,US,jass@ellerbusch.com,(215) 348-5078
,,93,MKT,1414505,10360,1233,,jarod,mercury,410-80-1433,1995-10-21,5901 N WESTERN AVE,OKLAHOMA CITY,OKLAHOMA,73118,US,jarod@mercury.com,2907
0.0,0.9999999992805272,29,CRM,1333590,10270,987,,john,edelman,,1976-09-03,591 REDWOOD HWY #-1200,MILL VALLEY,CALIFORNIA,94941,US,john@jedelman.com,(415) 381-9176
0.0,0.9883101628267473,9,MKT,1445942,10588,1285,,gwenneth,brockhouse,16,1960-11-27,07 AMERICAN ASH ST,SANTA INêS,,65300-000,BR,gbrockhouse10@nyu.edu,
0.0,1.0,4,MKT,1380531,10279,1000,,carol,lapalme,345-92-3352,1991-03-26,4910 DEPARTURE DR,RALEIGH,NORTH CAROLINA,27616,US,carol.lapalme@yahoo.com,(919) 876-7612
0.0,0.9999999999109704,9,CRM,1418027,10318,1049,,gail,taulman,,1971-12-10,5094 WESTBROOK RD,UNION CITY,GEORGIA,30291,US,gail@taulman.com,969-4377
0.0,0.999998926961921,29,CRM,1445930,10558,1178,,jard,shemelt,88,1969-09-12,390 LAKEWOOD PT,FENGHUANGSHAN,,,CN,jshemolto@ow.ly,
,,163,MKT,1355044,10455,1068,,lexi,derer,449-56-5297,1986-07-20,RT 111,HOLLIS,NEW HAMPSHIRE,03046,US,alexis@derer.com,(603) 883-6221
0.9331305109014321,0.9331305109014321,5,CRM,1435306,10505,960,,laval,tomlin,51,1947-02-16,9000 MEMORIAL AVE,ATIPULUHAN,,6124,PH,tlavaly@state.tx.us,
0.0,0.9999999617257269,16,CRM,1445952,10565,1062,,kizzee,broggio,69,1995-12-12,5193 FOREST RUN XING,LIRANG,,,ID,kbroggoi1a@bing.com,
,,2,CRM,1440419,10503,957,,min,dart,92,1977-11-07,861 BAY PASS,CALABUGAO,,2721,PH,mdartd@tinypic.com,
,,200,MKT,1398218,10495,1216,,mohammed,mikell,992-10-6879,1985-08-05,BOX #-1092,CRESCENT CITY,CALIFORNIA,95531,US,mohammed@mikell.com,(707) 464-9425
0.0,0.9999999848973561,16,CRM,1391755,10303,1027,,ken,robaina,,1972-04-03,1455 91ST AVE NE,MINNEAPOLIS,MINNESOTA,55449,US,ken.robaina@gmail.com,(763) 780-4712
,,269,MKT,1445946,10590,1287,,natasha,olin,74,1955-01-13,289 BUNTING WY,SANTIAGO DO CACéM,,7540-166,PT,nolin14@topsy.com,
,,208,CRM,1435729,10506,1100,,powell,cowling,52,1979-11-28,563 SUNNYSIDE PLAZA,AURORA,,7020,PH,pcowling8@blinklist.com,
,,266,MKT,1445940,10587,1284,,linoel,mcclounan,87,1954-05-15,8 DRYDEN AVE,ARARUNA,,58233-000,BR,lmccliounan@amazon.co.uk,
0.9999883787678444,0.999999957580862,124,MKT,1436081,10526,1246,,marris,calloway,16,1981-11-01,7975 SUTTERIDGE TERRACE,SHANGYUAN,,,CN,mcallowayh@cisco.com,
0.0,0.9999999999991047,38,MKT,1409934,10498,1018,,sarah,johnson,237-24-5099,1997-10-17,90 MITCHELL BLVD,SAN RAFAEL,CALIFORNIA,94903,US,saraj@yahoo.com,472-3289
,,91,MKT,1412252,10358,1230,,alice,shabazz,556-72-6258,1985-09-12,16 S KETCHAM AVE,AMITYVILLE,NEW YORK,11701,US,alyce@shabazz.com,691-6477
